Insee - Statistiques locales; ; 
Référentiel géographique : France par commune; ; 
Code;Libellé;Commerce alimentaire (localisation) 2020
8619;null;B200
86190;null;B100
86191;null;B100
86192;null;B100
86193;null;B100
86194;null;B100
86195;null;B100
86196;null;B100
86197;null;B100
86198;null;B100
86199;null;B100
862;null;B200
8620;null;B200
86200;null;B100
86201;null;B100
86202;null;B100
86203;null;B100
86204;null;B100
86205;null;B100
86206;null;B100
86207;null;B100
86208;null;B100
86209;null;B100
8621;null;B200
86210;null;B100
86211;null;B100
86212;null;B100
86213;null;B100
86214;null;B100
86215;null;B200
86216;null;B200
86217;null;B200
86218;null;B200
86219;null;B200
8622;null;B203
86220;null;B200
86221;null;B200
86222;null;B200
86223;null;B200
86224;null;B200
86225;null;B200
86226;null;B200
86227;null;B200
86228;null;B200
86229;null;B200
8623;null;B203
86230;null;B200
86231;null;B200
86232;null;B200
86233;null;B200
86234;null;B200
86235;null;B200
86236;null;B200
86237;null;B200
86238;null;B200
86239;null;B200
8624;null;B203
86240;null;B200
86241;null;B200
86242;null;B200
86243;null;B200
86244;null;B200
86245;null;B200
86246;null;B200
86247;null;B200
86248;null;B200
86249;null;B200
8625;null;B203
86250;null;B200
86251;null;B200
86252;null;B200
86253;null;B200
86254;null;B200
86255;null;B200
86256;null;B200
86257;null;B200
86258;null;B200
86259;null;B200
8626;null;B200
86260;null;B200
86261;null;B200
86262;null;B200
86263;null;B200
86264;null;B200
86265;null;B200
86266;null;B200
86267;null;B200
86268;null;B200
86269;null;B200
8627;null;B203
86270;null;B200
86271;null;B200
86272;null;B200
86273;null;B200
86274;null;B200
86275;null;B200
86276;null;B200
86277;null;B200
86278;null;B200
86279;null;B200
8628;null;B203
86280;null;B200
86281;null;B200
86282;null;B200
86283;null;B200
86284;null;B200
86285;null;B200
86286;null;B200
86287;null;B200
86288;null;B200
86289;null;B200
8629;null;B203
86290;null;B200
86291;null;B200
86292;null;B200
86293;null;B200
86294;null;B200
86295;null;B200
86296;null;B200
86297;null;B200
86298;null;B200
86299;null;B200
863;null;B203
8630;null;B204
86300;null;B200
86301;null;B200
86302;null;B200
86303;null;B200
86304;null;B200
86305;null;B200
86306;null;B200
86307;null;B200
86308;null;B200
86309;null;B200
8631;null;B204
86310;null;B200
86311;null;B200
86312;null;B200
86313;null;B200
86314;null;B200
86315;null;B200
86316;null;B200
86317;null;B200
86318;null;B200
86319;null;B200
8632;null;B200
86320;null;B200
86321;null;B200
86322;null;B200
86323;null;B200
86324;null;B200
86325;null;B200
86326;null;B200
86327;null;B200
86328;null;B200
86329;null;B203
8633;null;B200
86330;null;B203
86331;null;B203
86332;null;B203
86333;null;B203
86334;null;B203
86335;null;B203
86336;null;B203
86337;null;B203
86338;null;B203
86339;null;B203
8634;null;B203
86340;null;B203
86341;null;B203
86342;null;B203
86343;null;B203
86344;null;B203
86345;null;B203
86346;null;B203
86347;null;B203
86348;null;B203
86349;null;B203
8635;null;B203
86350;null;B203
86351;null;B203
86352;null;B203
86353;null;B203
86354;null;B203
86355;null;B203
86356;null;B203
86357;null;B203
86358;null;B203
86359;null;B203
8636;null;B204
86360;null;B203
86361;null;B203
86362;null;B203
86363;null;B203
86364;null;B203
86365;null;B203
86366;null;B203
86367;null;B203
86368;null;B203
86369;null;B203
8637;null;B204
86370;null;B203
86371;null;B203
86372;null;B203
86373;null;B203
86374;null;B203
86375;null;B203
86376;null;B203
86377;null;B203
86378;null;B203
86379;null;B203
8638;null;B204
86380;null;B203
86381;null;B203
86382;null;B203
86383;null;B203
86384;null;B203
86385;null;B203
86386;null;B203
86387;null;B203
86388;null;B203
86389;null;B203
8639;null;B204
86390;null;B203
86391;null;B203
86392;null;B203
86393;null;B203
86394;null;B203
86395;null;B203
86396;null;B203
86397;null;B204
86398;null;B204
86399;null;B204
864;null;B203
8640;null;B204
86400;null;B204
86401;null;B204
86402;null;B204
86403;null;B204
86404;null;B204
86405;null;B204
86406;null;B204
86407;null;B204
86408;null;B204
86409;null;B204
8641;null;B200
86410;null;B204
86411;null;B204
86412;null;B204
86413;null;B204
86414;null;B204
86415;null;B206
86416;null;B206
86417;null;B206
86418;null;B206
86419;null;B206
8642;null;B203
86420;null;B100
86421;null;B100
86422;null;B100
86423;null;B100
86424;null;B100
86425;null;B100
86426;null;B100
86427;null;B100
86428;null;B100
86429;null;B100
8643;null;B200
86430;null;B100
86431;null;B100
86432;null;B100
86433;null;B100
86434;null;B100
86435;null;B100
86436;null;B100
86437;null;B100
86438;null;B100
86439;null;B100
8644;null;B203
86440;null;B100
86441;null;B100
86442;null;B100
86443;null;B200
86444;null;B200
86445;null;B200
86446;null;B200
86447;null;B200
86448;null;B200
86449;null;B200
8645;null;B204
86450;null;B200
86451;null;B200
86452;null;B200
86453;null;B200
86454;null;B200
86455;null;B200
86456;null;B200
86457;null;B200
86458;null;B200
86459;null;B200
8646;null;B200
86460;null;B200
86461;null;B200
86462;null;B200
86463;null;B200
86464;null;B200
86465;null;B200
86466;null;B200
86467;null;B200
86468;null;B200
86469;null;B200
8647;null;B203
86470;null;B200
86471;null;B200
86472;null;B200
86473;null;B200
86474;null;B200
86475;null;B200
86476;null;B200
86477;null;B200
86478;null;B200
86479;null;B200
8648;null;B200
86480;null;B200
86481;null;B200
86482;null;B200
86483;null;B200
86484;null;B200
86485;null;B200
86486;null;B200
86487;null;B200
86488;null;B200
86489;null;B200
8649;null;B200
86490;null;B200
86491;null;B200
86492;null;B200
86493;null;B200
86494;null;B200
86495;null;B200
86496;null;B200
86497;null;B200
86498;null;B200
86499;null;B200
865;null;B204
8650;null;B200
86500;null;B200
86501;null;B200
86502;null;B200
86503;null;B200
86504;null;B200
86505;null;B200
86506;null;B200
86507;null;B200
86508;null;B200
86509;null;B200
8651;null;B203
86510;null;B200
86511;null;B200
86512;null;B200
86513;null;B200
86514;null;B200
86515;null;B200
86516;null;B200
86517;null;B200
86518;null;B200
86519;null;B200
8652;null;B100
86520;null;B200
86521;null;B200
86522;null;B200
86523;null;B200
86524;null;B200
86525;null;B200
86526;null;B200
86527;null;B200
86528;null;B200
86529;null;B200
8653;null;B100
86530;null;B200
86531;null;B200
86532;null;B200
86533;null;B200
86534;null;B200
86535;null;B200
86536;null;B203
86537;null;B203
86538;null;B203
86539;null;B203
8654;null;B100
86540;null;B203
86541;null;B203
86542;null;B200
86543;null;B200
86544;null;B200
86545;null;B200
86546;null;B200
86547;null;B200
86548;null;B200
86549;null;B200
8655;null;B100
86550;null;B200
86551;null;B200
86552;null;B200
86553;null;B200
86554;null;B200
86555;null;B200
86556;null;B200
86557;null;B200
86558;null;B200
86559;null;B200
8656;null;B100
86560;null;B200
86561;null;B200
86562;null;B200
86563;null;B200
86564;null;B200
86565;null;B200
86566;null;B200
86567;null;B200
86568;null;B200
86569;null;B200
8657;null;B200
86570;null;B200
86571;null;B200
86572;null;B200
86573;null;B200
86574;null;B200
86575;null;B200
86576;null;B200
86577;null;B200
86578;null;B200
86579;null;B200
8658;null;B200
86580;null;B200
86581;null;B200
86582;null;B200
86583;null;B200
86584;null;B200
86585;null;B200
86586;null;B200
86587;null;B200
86588;null;B200
86589;null;B200
8659;null;B200
86590;null;B200
86591;null;B200
86592;null;B200
86593;null;B200
86594;null;B200
86595;null;B200
86596;null;B200
86597;null;B200
86598;null;B200
86599;null;B200
866;null;B200
8660;null;B200
86600;null;B200
86601;null;B200
86602;null;B200
86603;null;B200
86604;null;B200
86605;null;B203
86606;null;B203
86607;null;B203
86608;null;B203
86609;null;B203
8661;null;B200
86610;null;B203
86611;null;B203
86612;null;B203
86613;null;B203
86614;null;B203
86615;null;B203
86616;null;B203
86617;null;B203
86618;null;B203
86619;null;B203
8662;null;B200
86620;null;B203
86621;null;B203
86622;null;B203
86623;null;B203
86624;null;B203
86625;null;B203
86626;null;B203
86627;null;B203
86628;null;B203
86629;null;B203
8663;null;B203
86630;null;B203
86631;null;B200
86632;null;B200
86633;null;B203
86634;null;B203
86635;null;B203
86636;null;B203
86637;null;B203
86638;null;B203
86639;null;B203
8664;null;B203
86640;null;B203
86641;null;B203
86642;null;B203
86643;null;B203
86644;null;B203
86645;null;B203
86646;null;B203
86647;null;B203
86648;null;B203
86649;null;B203
8665;null;B203
86650;null;B203
86651;null;B203
86652;null;B203
86653;null;B203
86654;null;B203
86655;null;B203
86656;null;B203
86657;null;B203
86658;null;B203
86659;null;B203
8666;null;B203
86660;null;B203
86661;null;B203
86662;null;B203
86663;null;B203
86664;null;B203
86665;null;B203
86666;null;B203
86667;null;B203
86668;null;B203
86669;null;B203
8667;null;B203
86670;null;B203
86671;null;B203
86672;null;B203
86673;null;B203
86674;null;B203
86675;null;B203
86676;null;B203
86677;null;B203
86678;null;B203
86679;null;B203
8668;null;B203
86680;null;B203
86681;null;B203
86682;null;B203
86683;null;B203
86684;null;B203
86685;null;B203
86686;null;B203
86687;null;B203
86688;null;B203
86689;null;B203
8669;null;B203
86690;null;B203
86691;null;B203
86692;null;B203
86693;null;B203
86694;null;B203
86695;null;B203
86696;null;B203
86697;null;B203
86698;null;B203
86699;null;B203
867;null;B203
8670;null;B203
86700;null;B203
86701;null;B203
86702;null;B203
86703;null;B203
86704;null;B203
86705;null;B203
86706;null;B203
86707;null;B203
86708;null;B203
86709;null;B203
8671;null;B203
86710;null;B203
86711;null;B203
86712;null;B203
86713;null;B203
86714;null;B203
86715;null;B203
86716;null;B203
86717;null;B203
86718;null;B203
86719;null;B203
8672;null;B203
86720;null;B203
86721;null;B203
86722;null;B203
86723;null;B203
86724;null;B203
86725;null;B203
86726;null;B203
86727;null;B203
86728;null;B203
86729;null;B203
8673;null;B203
86730;null;B203
86731;null;B203
86732;null;B203
86733;null;B204
86734;null;B204
86735;null;B204
86736;null;B204
86737;null;B204
86738;null;B204
86739;null;B204
8674;null;B203
86740;null;B204
86741;null;B204
86742;null;B204
86743;null;B204
86744;null;B204
86745;null;B204
86746;null;B204
86747;null;B204
86748;null;B203
86749;null;B203
8675;null;B203
86750;null;B203
86751;null;B203
86752;null;B203
86753;null;B203
86754;null;B203
86755;null;B203
86756;null;B203
86757;null;B203
86758;null;B203
86759;null;B203
8676;null;B203
86760;null;B204
86761;null;B204
86762;null;B204
86763;null;B204
86764;null;B204
86765;null;B204
86766;null;B204
86767;null;B204
86768;null;B204
86769;null;B204
8677;null;B203
86770;null;B204
86771;null;B204
86772;null;B204
86773;null;B204
86774;null;B204
86775;null;B204
86776;null;B204
86777;null;B204
86778;null;B206
86779;null;B206
8678;null;B203
86780;null;B206
86781;null;B206
86782;null;B206
86783;null;B206
86784;null;B204
86785;null;B206
86786;null;B206
86787;null;B206
86788;null;B206
86789;null;B206
8679;null;B204
86790;null;B206
86791;null;B100
86792;null;B100
86793;null;B100
86794;null;B100
86795;null;B100
86796;null;B100
86797;null;B100
86798;null;B100
86799;null;B100
868;null;B203
8680;null;B204
86800;null;B100
86801;null;B100
86802;null;B100
86803;null;B100
86804;null;B100
86805;null;B100
86806;null;B100
86807;null;B100
86808;null;B100
86809;null;B100
8681;null;B204
86810;null;B100
86811;null;B100
86812;null;B100
86813;null;B100
86814;null;B100
86815;null;B100
86816;null;B100
86817;null;B200
86818;null;B200
86819;null;B200
8682;null;B203
86820;null;B200
86821;null;B200
86822;null;B200
86823;null;B200
86824;null;B200
86825;null;B200
86826;null;B200
86827;null;B200
86828;null;B200
86829;null;B200
8683;null;B203
86830;null;B200
86831;null;B200
86832;null;B200
86833;null;B200
86834;null;B200
86835;null;B200
86836;null;B200
86837;null;B200
86838;null;B200
86839;null;B200
8684;null;B204
86840;null;B200
86841;null;B200
86842;null;B200
86843;null;B200
86844;null;B200
86845;null;B100
86846;null;B100
86847;null;B100
86848;null;B100
86849;null;B100
8685;null;B204
86850;null;B100
86851;null;B100
86852;null;B100
86853;null;B100
86854;null;B100
86855;null;B200
86856;null;B200
86857;null;B200
86858;null;B200
86859;null;B200
8686;null;B204
86860;null;B200
86861;null;B200
86862;null;B200
86863;null;B200
86864;null;B200
86865;null;B200
86866;null;B200
86867;null;B200
86868;null;B200
86869;null;B200
8687;null;B204
86870;null;B200
86871;null;B200
86872;null;B200
86873;null;B200
86874;null;B200
86875;null;B203
86876;null;B203
86877;null;B203
86878;null;B203
86879;null;B203
8688;null;B204
86880;null;B203
86881;null;B203
86882;null;B203
86883;null;B203
86884;null;B203
86885;null;B203
86886;null;B203
86887;null;B203
86888;null;B203
86889;null;B203
8689;null;B204
86890;null;B203
86891;null;B203
86892;null;B203
86893;null;B203
86894;null;B203
86895;null;B203
86896;null;B203
86897;null;B203
86898;null;B203
86899;null;B203
869;null;B204
8690;null;B204
86900;null;B203
86901;null;B203
86902;null;B203
86903;null;B203
86904;null;B203
86905;null;B203
86906;null;B203
86907;null;B203
86908;null;B203
86909;null;B203
8691;null;B204
86910;null;B203
86911;null;B203
86912;null;B203
86913;null;B203
86914;null;B203
86915;null;B203
86916;null;B204
86917;null;B204
86918;null;B204
86919;null;B204
8692;null;B206
86920;null;B204
86921;null;B204
86922;null;B204
86923;null;B204
86924;null;B204
86925;null;B204
86926;null;B204
86927;null;B204
86928;null;B204
86929;null;B204
8693;null;B200
86930;null;B204
86931;null;B204
86932;null;B204
86933;null;B204
86934;null;B204
86935;null;B204
86936;null;B204
86937;null;B204
86938;null;B204
86939;null;B204
8694;null;B100
86940;null;B204
86941;null;B204
86942;null;B204
86943;null;B204
86944;null;B204
86945;null;B204
86946;null;B204
86947;null;B204
86948;null;B204
86949;null;B204
8695;null;B100
86950;null;B204
86951;null;B204
86952;null;B204
86953;null;B204
86954;null;B204
86955;null;B204
86956;null;B204
86957;null;B204
86958;null;B204
86959;null;B204
8696;null;B100
86960;null;B204
86961;null;B204
86962;null;B204
86963;null;B204
86964;null;B204
86965;null;B204
86966;null;B206
86967;null;B206
86968;null;B206
86969;null;B206
8697;null;B100
86970;null;B206
86971;null;B100
86972;null;B100
86973;null;B100
86974;null;B100
86975;null;B100
86976;null;B100
86977;null;B100
86978;null;B100
86979;null;B100
8698;null;B100
86980;null;B100
86981;null;B100
86982;null;B100
86983;null;B100
86984;null;B100
86985;null;B100
86986;null;B100
86987;null;B100
86988;null;B100
86989;null;B100
8699;null;B100
86990;null;B100
86991;null;B100
86992;null;B100
86993;null;B100
86994;null;B100
86995;null;B100
86996;null;B100
86997;null;B100
86998;null;B100
86999;null;B100
87;null;B203
870;null;B204
8700;null;B100
87000;null;B100
87001;null;B100
87002;null;B100
87003;null;B100
87004;null;B100
87005;null;B100
87006;null;B100
87007;null;B100
87008;null;B100
87009;null;B100
8701;null;B100
87010;null;B100
87011;null;B100
87012;null;B100
87013;null;B100
87014;null;B100
87015;null;B100
87016;null;B100
87017;null;B100
87018;null;B100
87019;null;B100
8702;null;B100
87020;null;B100
87021;null;B100
87022;null;B100
87023;null;B100
87024;null;B100
87025;null;B100
87026;null;B100
87027;null;B100
87028;null;B100
87029;null;B100
8703;null;B100
87030;null;B100
87031;null;B100
87032;null;B100
87033;null;B200
87034;null;B200
87035;null;B200
87036;null;B200
87037;null;B200
87038;null;B200
87039;null;B200
8704;null;B100
87040;null;B200
87041;null;B200
87042;null;B200
87043;null;B200
87044;null;B200
87045;null;B200
87046;null;B200
87047;null;B200
87048;null;B200
87049;null;B200
8705;null;B100
87050;null;B200
87051;null;B200
87052;null;B200
87053;null;B200
87054;null;B200
87055;null;B200
87056;null;B200
87057;null;B200
87058;null;B200
87059;null;B200
8706;null;B100
87060;null;B200
87061;null;B200
87062;null;B200
87063;null;B200
87064;null;B200
87065;null;B200
87066;null;B200
87067;null;B200
87068;null;B200
87069;null;B200
8707;null;B100
87070;null;B200
87071;null;B200
87072;null;B200
87073;null;B200
87074;null;B200
87075;null;B200
87076;null;B200
87077;null;B200
87078;null;B200
87079;null;B200
8708;null;B100
87080;null;B200
87081;null;B200
87082;null;B200
87083;null;B200
87084;null;B200
87085;null;B200
87086;null;B200
87087;null;B200
87088;null;B200
87089;null;B200
8709;null;B100
87090;null;B200
87091;null;B200
87092;null;B200
87093;null;B200
87094;null;B200
87095;null;B200
87096;null;B200
87097;null;B200
87098;null;B200
87099;null;B200
871;null;B200
8710;null;B100
87100;null;B200
87101;null;B200
87102;null;B200
87103;null;B200
87104;null;B200
87105;null;B200
87106;null;B200
87107;null;B200
87108;null;B200
87109;null;B200
8711;null;B206
87110;null;B200
87111;null;B200
87112;null;B200
87113;null;B200
87114;null;B200
87115;null;B200
87116;null;B200
87117;null;B200
87118;null;B200
87119;null;B200
8712;null;B200
87120;null;B200
87121;null;B200
87122;null;B200
87123;null;B200
87124;null;B200
87125;null;B200
87126;null;B200
87127;null;B200
87128;null;B200
87129;null;B200
8713;null;B200
87130;null;B200
87131;null;B200
87132;null;B200
87133;null;B200
87134;null;B200
87135;null;B200
87136;null;B200
87137;null;B200
87138;null;B200
87139;null;B200
8714;null;B200
87140;null;B200
87141;null;B200
87142;null;B200
87143;null;B200
87144;null;B200
87145;null;B200
87146;null;B200
87147;null;B200
87148;null;B200
87149;null;B200
8715;null;B200
87150;null;B200
87151;null;B200
87152;null;B200
87153;null;B200
87154;null;B200
87155;null;B200
87156;null;B200
87157;null;B200
87158;null;B200
87159;null;B200
8716;null;B200
87160;null;B200
87161;null;B200
87162;null;B200
87163;null;B200
87164;null;B200
87165;null;B200
87166;null;B200
87167;null;B200
87168;null;B200
87169;null;B200
